V1,V2,id
27.9668994754033,-22.5449041231614,sample_96
-0.189719423045514,-25.141282944649,sample_97
-14.2787702309999,-15.6262733990267,sample_98
-19.0897717933797,-18.3778001903693,sample_99
-10.9281627803792,-20.1700118563315,sample_100
21.7343522409678,-2.9278303265295,sample_101
41.6949655086504,-10.5512817392237,sample_102
-14.4820817101668,-3.52496472523535,sample_103
-19.9106537714816,22.8118460218513,sample_104
-12.7482815495857,-4.66900383616052,sample_105
34.8282082333842,-5.17667706340542,sample_106
19.4343036687085,0.629801039662077,sample_107
15.7630107659992,32.8585445686324,sample_108
31.0425121683609,2.07915563475406,sample_109
1.05093186629701,28.1415845339231,sample_110
28.3400149173794,-23.4251016309799,sample_111
-4.4626732565206,-3.71477921960644,sample_112
9.68182091983253,18.4834457209275,sample_113
7.69827277257152,21.4928034496014,sample_114
3.11401721210279,-10.4691563883806,sample_115
-13.7139454865055,37.7256914889327,sample_116
-43.5543697078594,10.1360022312609,sample_117
-18.8503176890235,-17.2903477210887,sample_118
-11.7934717143108,-14.6049060812039,sample_119
8.44666273751411,36.654659880229,sample_120
-10.7824173410861,19.721650035785,sample_121
33.735817441595,3.75244600025827,sample_122
0.0559156201890632,-25.3169232743449,sample_123
40.3771403897093,-14.9396733683611,sample_124
-7.08337270323316,30.9219862216556,sample_125
-1.74786266816497,-33.7183430956697,sample_126
-15.4955598737755,32.4586678287907,sample_127
13.3398683195695,-4.16718100089184,sample_128
-12.5199147147223,35.6421970331669,sample_129
26.042048726962,15.2525328141604,sample_130
18.2755413250445,1.49596093062726,sample_131
-7.24172425791709,-1.94240998165572,sample_132
15.7561591147973,28.9049678030167,sample_133
-7.08884178643142,-17.4407923754116,sample_134
15.7033153785553,32.5046161752896,sample_135
-1.85872925911696,-25.6022487021662,sample_136
-2.32388207257279,-4.9655201361487,sample_137
-24.4190507273035,-17.0599393493343,sample_138
6.15159089443553,30.9550504519184,sample_139
0.73865253337288,18.6189950037408,sample_140
-36.6281326814917,-3.5974759716466,sample_141
-15.5092803549973,36.4289950400113,sample_142
21.5216608562253,-16.7110581345156,sample_143
28.6713794603851,-16.8357447690641,sample_144
2.98320385947831,-21.0803729398355,sample_145
-48.4225452976302,3.85724279959964,sample_146
31.033975175445,11.0081035268259,sample_147
-41.581953397971,14.7783602727294,sample_148
-15.8675407389277,35.306479390219,sample_149
-3.6158918408508,20.3372965823864,sample_150
0.701303190379401,9.25199341214658,sample_151
33.1246024085172,0.498197850453,sample_152
-19.292430250234,-25.9744099053346,sample_153
-39.5548900184825,-2.52779297039534,sample_154
-4.3440095081272,-8.30797200668474,sample_155
-17.0064414757088,-24.025713976745,sample_156
-6.42968345539561,22.4052264432283,sample_157
10.1696218189874,-8.9795901665195,sample_158
-5.59232868886847,1.62190553897933,sample_159
-9.0766759393442,23.8562915881408,sample_160
19.8638388466113,-18.9158724832866,sample_161
22.6531083933998,-9.06546843451906,sample_162
-21.8469364659318,25.8446252789277,sample_163
-15.703887697425,24.9540872546767,sample_164
24.2176376121204,7.3125215963139,sample_165
27.440896810788,4.47497183624435,sample_166
-33.7714014309138,3.36995834758379,sample_167
40.6986083944019,-13.8821001810005,sample_168
-19.5955143470053,-18.5604443707701,sample_169
19.4512009288772,-21.8217923291398,sample_170
6.11565438089373,32.9495183029269,sample_171
8.52481831276298,36.5911200895729,sample_172
30.1209070297336,-16.5078856814704,sample_173
25.5291344821827,3.37393473516796,sample_174
19.2591705816042,-14.5409678718276,sample_175
-4.14088089771985,36.6592530294672,sample_176
11.867506209868,26.6546929939527,sample_177
32.0140022803957,-20.0556462596047,sample_178
30.9898774161146,-0.659847108635428,sample_179
-3.48334386852683,-32.9885820054242,sample_180
2.17014553346672,9.10483935066167,sample_181
-11.0827049194391,21.7148941342158,sample_182
26.859065668006,-24.1797253945749,sample_183
9.03900150693219,-5.91395940261678,sample_184
13.4228574257441,28.5962516445162,sample_185
-8.00781771724992,-8.23055568539624,sample_186
1.94109128485897,5.16316954042749,sample_187
-15.0678229568192,34.1368555538956,sample_188
34.7782138939579,-1.7249695261444,sample_189
5.0291376346585,32.3072412224191,sample_190
34.2430166879135,-21.0311345839003,sample_191
-17.0074221964205,-33.001006410705,sample_192
-36.3314402761486,-1.03590352373973,sample_193
-21.0071957119676,-25.4267419338451,sample_194
30.8496819930601,-18.9887065231587,sample_195
9.66585374056737,-10.9675678610701,sample_196
-53.1440899121165,3.56455625826835,sample_197
28.3241098914653,-15.9556035287353,sample_198
28.2084832123147,11.3666582828893,sample_199
11.6779668081741,26.6534237368608,sample_200
-39.9216684632534,-2.18882811162461,sample_201
-10.3969741529961,2.71302204442461,sample_202
4.57085140979061,33.4566171794566,sample_203
-12.3673482003322,37.7420573659211,sample_204
21.4803364150319,-10.0102658643847,sample_205
-43.6129987465191,3.46583682428391,sample_206
-51.8405616249858,0.752618056002142,sample_207
24.6396558907699,-19.3882447363048,sample_208
-15.8344503488777,16.9891290580026,sample_209
-2.97855565801369,-32.6396854552875,sample_210
-39.6772220695882,-1.05742765438889,sample_211
22.6640000656618,-25.9980949508191,sample_212
1.37921326383686,7.75678926347177,sample_213
-24.5933414455921,-20.5505876817477,sample_214
-39.8397489710354,-2.27412871902645,sample_215
27.7632263697593,1.90169081885757,sample_216
34.1162626995311,8.02706345511433,sample_217
9.66239196884476,27.5197836695184,sample_218
15.8910953182399,27.0240914230219,sample_219
-7.99079237576709,-8.29146274891842,sample_220
18.2614477789664,11.2570970479816,sample_221
15.601643624724,-13.0810933699239,sample_222
-3.74879749138787,27.1888308429401,sample_223
13.8489157654431,18.2487836779065,sample_224
-5.66497563299864,-11.0672084433319,sample_225
-1.8263615535739,-30.6344741772203,sample_226
-32.086082229314,4.75992917916186,sample_227
-13.1151089687513,33.7820066037498,sample_228
23.2440225068566,11.0463517578922,sample_229
19.9178949793034,2.51294957591779,sample_230
18.1621934329458,9.85277105980641,sample_231
-13.2417254709999,-16.6700861737922,sample_232
2.54960201655345,16.5093631592336,sample_233
-12.7472929394996,-27.6155244760133,sample_234
-9.02595752141434,-18.8937373840321,sample_235
-3.05239672899045,-28.429899910096,sample_236
-3.93595190883526,-30.4806490962643,sample_237
-7.27150848319265,-5.09641369400071,sample_238
4.4507987209822,-24.3499961137388,sample_239
-10.1682576674807,29.4002330189723,sample_240
-7.62111195436406,-3.90667323704589,sample_241
1.50372469619364,24.7992692918864,sample_242
-19.3820782626189,-26.0942093949743,sample_243
-7.94687611052263,31.9591352367517,sample_244
-15.3306532662484,-34.2049664142405,sample_245
-36.8391841867015,0.97718508627431,sample_246
-14.6642371707813,-10.7420465893737,sample_247
-8.32802702768537,-2.97371919447669,sample_248
-6.29301761473902,-32.8744046947069,sample_249
-35.6917141724542,8.7301689741967,sample_250
-3.48072668592276,-33.2437059539294,sample_251
37.194877954987,-6.25598960319458,sample_252
-13.2170619496328,25.2727889643689,sample_253
26.0452291330792,-14.9932882534616,sample_254
-10.3846228973376,-19.1569233872702,sample_255
-8.03751724492626,-13.0736507677623,sample_256
-30.641757453689,5.08036017120162,sample_257
-2.25983378874053,15.688221148105,sample_258
-32.7319362954417,5.56367727848471,sample_259
2.60309031432461,-9.37760513783132,sample_260
20.762743999984,2.99241947477181,sample_261
-6.27439916536916,-4.66342413447677,sample_262
-11.2038105912546,11.2624058915728,sample_263
-7.98499304800908,-24.6033291361133,sample_264
0.575796937313613,-8.37764832610549,sample_265
23.6954891907863,2.24711095316957,sample_266
-14.026819916378,-9.11087822273784,sample_267
36.8539211795725,2.95050071628843,sample_268
-32.3192519135093,9.93547579617607,sample_269
-6.71502021178124,-35.2646181726431,sample_270
-24.3318291209322,-31.9721240877524,sample_271
10.1631827599387,-4.70765277936017,sample_272
0.593240431190838,18.5828167018206,sample_273
-6.00036127138502,-0.358375565328811,sample_274
-6.27786388277833,9.3069608860163,sample_275
30.4315266242927,-18.7271740734503,sample_276
13.6237095609184,26.7371031435637,sample_277
19.4452778209115,7.6981537832485,sample_278
22.7957104912698,3.44207432735767,sample_279
2.2606265158627,40.5442196886516,sample_280
9.73252283126689,28.4137260873906,sample_281
-39.6028526676895,-1.20420968146048,sample_282
-13.8773682107319,-4.98785512187857,sample_283
-19.0136935417511,16.9300077685306,sample_284
-43.8546955852468,15.2190150338727,sample_285
-9.09227520524593,-28.7572237288209,sample_286
-16.9486319751428,-27.1244861991909,sample_287
-0.943180641402873,-11.4606037165626,sample_288
21.4740237434199,-4.87949918926387,sample_289
18.895483125481,-1.13223794242068,sample_290
2.40739528196364,-14.271983348836,sample_291
0.931275731937943,11.3697761200537,sample_292
3.765011705319,35.2858092881033,sample_293
11.6987945325918,1.10739753148015,sample_294
-42.4250071776542,1.0859205454144,sample_295
-23.844712035969,-23.818990947784,sample_296
-24.0524909093264,-15.6453419644165,sample_297
-10.1004316663178,3.0868348979512,sample_298
1.65314541774605,-26.760677108559,sample_299
-17.7066958878247,23.4355149217663,sample_300
10.3826120040511,0.500546079705395,sample_301
-2.92228733712549,22.8609875501597,sample_302
-7.79610689650588,36.4775818375131,sample_303
-25.0749155384984,-16.1154867105854,sample_304
12.9424128883042,-4.95936205422705,sample_305
-32.8074861403261,9.72519927355349,sample_306
3.76391329157322,-29.5358948390909,sample_307
21.1347628697249,-10.4406056933594,sample_308
-6.08766195245694,18.4465542064106,sample_309
-15.2772823555762,6.82556237504353,sample_310
-36.7920928663453,-0.694215806476455,sample_311
2.50767477511082,28.7842265868455,sample_312
28.6377226007821,9.9085462290802,sample_313
-8.78225047461591,-16.333020769557,sample_314
-2.63876831674698,18.9942298578738,sample_315
27.737326061906,-7.83213390810018,sample_316
35.8153849924465,7.85546672515278,sample_317
33.4106965708301,-17.8883354436534,sample_318
-6.14756663899408,17.2325910572249,sample_319
9.99886053243242,19.9201455457891,sample_320
20.6042818227032,2.89422196063501,sample_321
-36.6430541991121,-1.43898367374524,sample_322
-9.40167825537527,-15.5312664792065,sample_323
11.1362026818299,17.1590908930283,sample_324
12.9608570531645,2.91038586220341,sample_325
20.6456829085391,-0.486316803840142,sample_326
40.3488588073766,-17.6862530967459,sample_327
-7.16360570855513,-32.8148261024429,sample_328
4.13212769678432,35.0361953164349,sample_329
25.2303399380776,-12.8132877847332,sample_330
-5.2724362467779,11.4505740220657,sample_331
-26.8168711886505,-18.2318292037151,sample_332
-2.53065036846146,-6.8183943423523,sample_333
-16.4627610006816,-21.1087182782545,sample_334
15.4345455633362,-18.9850643578903,sample_335
10.5526762536185,19.9388486416716,sample_336
27.5693197593853,-3.26917366924357,sample_337
-10.525536065115,-17.7353409208332,sample_338
5.92278414446881,25.088734201762,sample_339
-53.0864188698485,4.02559480954478,sample_340
10.6043278625612,16.8651808924642,sample_341
-12.4225303176611,-28.8331589443234,sample_342
28.0056222825574,-8.54607290122152,sample_343
-42.9660308451547,1.33052720775287,sample_344
-9.25109973413203,27.0045366922531,sample_345
1.32294183537671,30.9063576907168,sample_346
18.0343954020136,-19.1634892402046,sample_347
9.43477755819956,-6.22003111190634,sample_348
26.2686217703022,14.7989606187216,sample_349
4.857767323677,39.3206510421631,sample_350
-20.5059582842915,-19.4659229265912,sample_351
30.4193757782558,-16.6362634236254,sample_352
-8.64986926781774,35.3575830956996,sample_353
6.5680352264048,33.7302949467226,sample_354
0.628878572152281,15.223424369234,sample_355
-40.0092609530541,-2.05522205513499,sample_356
21.9737769296646,13.9166126108346,sample_357
-15.2064876706443,-23.4290279336721,sample_358
-15.1957511431729,-15.8393505551989,sample_359
-36.2114891146986,6.90003197256545,sample_360
0.279593187691289,-10.6695618372699,sample_361
-7.18102002265664,-31.1642651326882,sample_362
-9.3301172735783,-8.04049189959419,sample_363
-10.4058349828888,-19.1081040802075,sample_364
18.4252540293486,-7.59037999727153,sample_365
-25.0728393763007,-24.2176218352257,sample_366
18.2643715365908,-6.88859091425494,sample_367
-17.5848273006212,-35.390858590269,sample_368
3.37948086018839,31.3513668232574,sample_369
2.81378233713629,-21.1975758998594,sample_370
11.4251926506064,32.7393157240599,sample_371
-15.8286259338297,-25.4432627960071,sample_372
-19.2924721757169,-22.0443659303834,sample_373
-9.34663891073109,-1.31007511369254,sample_374
-11.0522257604058,-3.7483774188438,sample_375
-2.86831884389783,-11.028855896748,sample_376
0.216426250636631,9.9171063184549,sample_377
24.8862858488794,-16.7614426257355,sample_378
-49.1628793459325,-1.14213243618923,sample_379
-11.51253969882,0.182665609825913,sample_380
4.60303567952734,33.8391743303644,sample_381
-36.4171366646614,6.67087967655596,sample_382
27.4800996751563,1.30220418478781,sample_383
24.3964329408568,-3.18901709491851,sample_384
19.0662122128736,-1.04056205678182,sample_385
-22.9744668190999,-21.0312422862492,sample_386
27.8984114336954,-15.8562003993199,sample_387
-13.6309069459828,-5.24250918554722,sample_388
-1.75393334347935,35.3981805806963,sample_389
-3.15335738667848,8.82162130244537,sample_390
-4.17075340685382,37.9544005909461,sample_391
26.8240397766727,0.908618519316851,sample_392
-43.3463347405604,13.5955224842862,sample_393
22.1664379818106,6.21879657317814,sample_394
-13.3733177757049,-17.5110756636224,sample_395
-15.4633450304066,30.8301265826939,sample_396
-10.8434444253838,29.5328804548296,sample_397
-21.7561501952181,-32.5409091780413,sample_398
-13.1030769918934,-24.516329742628,sample_399
27.3576658690793,12.5776225632502,sample_400
11.1288602950891,17.7830887539034,sample_401
-0.513382652252983,-29.4479633951672,sample_402
-14.9431902912325,-26.8711644094117,sample_403
21.5685312642135,15.3502053957082,sample_404
-8.46263026702806,0.0556846574265589,sample_405
25.1451822860198,-0.849050864264818,sample_406
-24.1225061860581,-13.3941493049964,sample_407
2.31422522060402,26.9947852474022,sample_408
11.4329346746068,-19.0480945741336,sample_409
-39.9583273999169,-4.20737980305391,sample_410
-9.57921438565615,24.9317830919007,sample_411
39.0208785706453,-3.13259346800174,sample_412
11.6175169805269,-19.1728420149064,sample_413
33.601909432048,-10.2920961125313,sample_414
-1.69194075205028,-3.8807844197851,sample_415
-7.15719028252544,-31.1397125282999,sample_416
1.33589801664478,21.1465911421542,sample_417
-4.06787749930493,-27.1491047145614,sample_418
21.2041863614341,9.8289754700534,sample_419
-3.37419013990013,20.0439587980029,sample_420
-5.6761777943369,-22.0997411683096,sample_421
-7.39826625395007,15.7614115714003,sample_422
14.9918354365181,-15.2119490914661,sample_423
33.7685971330142,3.05552463242743,sample_424
-43.5365071961126,10.1138514828819,sample_425
-15.5979828931931,-29.9432269227013,sample_426
17.0482127973416,-4.31407698859829,sample_427
-6.48587691746844,18.439862491613,sample_428
14.2216016017943,26.5611140562592,sample_429
-36.6328811418592,-3.61198130666335,sample_430
-8.29090393535902,8.93600841319774,sample_431
-19.0322705542024,-11.645359322859,sample_432
30.2276155772653,0.417208832811342,sample_433
-9.30813739702908,-30.6382160158832,sample_434
-0.496477004211401,4.64843920184037,sample_435
32.9729667643961,-0.101449678942574,sample_436
-25.4679159581283,-34.228771084027,sample_437
-44.1017517542413,6.20530342520245,sample_438
-27.8305276286731,-20.7068445887407,sample_439
-6.76223925089021,10.2242496416397,sample_440
-22.8305667719792,-20.7021163820178,sample_441
16.8234608042586,-20.0282002404514,sample_442
-43.233273947512,7.27633700071204,sample_443
32.033625492351,-17.4341028212602,sample_444
-2.3586109197092,21.4364301168309,sample_445
3.94292801144226,9.27238884144054,sample_446
-3.74121241577788,33.3708754853056,sample_447
-13.0002068677277,-20.1151530431269,sample_448
31.9988623555545,-10.4678193537607,sample_449
32.8843499270387,-4.57714480000609,sample_450
-11.9422258412492,11.2971088380134,sample_451
-12.552778107401,-14.2144828804308,sample_452
6.21572958845397,11.7439854334994,sample_453
-0.0213183682755954,-9.2235666540949,sample_454
-11.5736980826709,-16.7019739960925,sample_455
36.6350445253045,-2.03588289568825,sample_456
-40.7230173949787,-3.69643107955978,sample_457
-15.8145011756612,21.3402568372938,sample_458
31.020347279417,-27.5077582704515,sample_459
-6.52567634974789,31.4346597478344,sample_460
-10.4959390510969,23.4689855889187,sample_461
-14.7635967045859,-13.4729986942127,sample_462
-2.0373877089887,16.9892230205778,sample_463
-0.223323687692446,12.1654938177429,sample_464
-1.61409385438985,0.856227692529961,sample_465
-19.9699511335452,-23.8363733480034,sample_466
23.8231939739937,-17.225022335246,sample_467
-7.42979386173421,1.65444372315813,sample_468
37.1899133058287,0.286710365900093,sample_469
25.7287754396386,-9.65152971196738,sample_470
-6.54887529339133,-15.7861411176736,sample_471
25.941635784883,-15.0099722272763,sample_472
-3.67294086806113,27.0482684573175,sample_473
33.387440354259,-7.48463087318852,sample_474
0.411524225046848,9.19617093721393,sample_475
-3.77091664836012,15.8953936248349,sample_476
-4.95727967940393,-2.25439240227447,sample_477
34.9809902768811,-13.0671473195281,sample_478
-15.9000498284711,34.9565824626933,sample_479
-16.2654831624755,-37.8173275216805,sample_480
15.7529817010746,18.3878588343422,sample_481
-15.2538323921536,17.4425198276471,sample_482
-15.5540668870251,37.0816531611866,sample_483
23.2430325613493,-11.660041281492,sample_484
-13.1684815430896,-4.17264209801074,sample_485
5.58734480139385,37.4187797071314,sample_486
-13.5760502627939,-27.7095343026534,sample_487
-8.29729600346184,29.6955154343671,sample_488
-36.1689432011869,6.7231620857865,sample_489
24.3126215997246,-3.14645910432468,sample_490
-3.60063491371178,-2.9314863249976,sample_491
-50.1917029705341,-2.22782247353344,sample_492
25.3456601033214,-4.65993685079402,sample_493
-20.7098451737612,30.529437417613,sample_494
-14.5089410034859,-3.48983306707116,sample_495
13.3297545368527,-3.87603896033862,sample_496
-50.4908342804099,-0.185095020175088,sample_497
-6.84217567586409,-33.0719868590037,sample_498
13.4924086923472,27.4847469221688,sample_499
-23.5359897684998,-11.7928145580639,sample_500
-46.1715640996606,-3.21576325580258,sample_501
3.8485864756965,23.9454443207105,sample_502
7.56739153109884,37.8300812980124,sample_503
40.9056162598077,-3.68201243048832,sample_504
32.9797000352351,-2.76655760309155,sample_505
-7.56182171360407,18.5716340054092,sample_506
20.7476419845054,-9.28729512665534,sample_507
0.776279628368891,12.1704096869041,sample_508
-2.03165488328373,-28.4024017491761,sample_509
-0.841021403298701,-30.8024953282192,sample_510
24.0072127576288,7.02797247956797,sample_511
1.44214897940261,-15.5749901745865,sample_512
-12.4890702813838,25.6834964225274,sample_513
33.060380363035,4.18021315376484,sample_514
-12.3055281518991,39.363934466455,sample_515
28.703568657915,-0.244762589624313,sample_516
-20.3642262825348,-36.4219473618427,sample_517
-32.1410455481747,6.21938735642263,sample_518
21.7439073836185,0.328938039403737,sample_519
30.4725777389352,-3.81605982597616,sample_520
-12.645310181741,18.6531079583022,sample_521
14.2025694624895,17.2844807501637,sample_522
-2.16619378261103,17.1106031529044,sample_523
21.4541046724555,0.485299114059537,sample_524
-44.4348667157611,6.81847015407295,sample_525
-16.8933505410638,-11.3084680459686,sample_526
16.8997638447322,-15.4361840764434,sample_527
16.7638091463303,-11.1526883507879,sample_528
-23.9389432202288,-13.1076756851002,sample_529
-22.2617224791456,26.1056542515356,sample_530
-15.073853101087,-32.4047994841903,sample_531
0.784627348020344,28.579074291146,sample_532
-20.6227089881676,-21.4116171687054,sample_533
35.2565887980566,-6.54825431505089,sample_534
-36.3757662162595,6.47111584968423,sample_535
-21.9179584216896,-5.73414337238597,sample_536
-36.0847110336679,6.45995957504932,sample_537
13.1116073526659,27.4649881443096,sample_538
17.4617888138577,-3.74847633457533,sample_539
6.02236824970559,32.0047194184597,sample_540
1.06289774584148,3.66991172262602,sample_541
-49.214588751319,-1.12217213502666,sample_542
1.87373043294149,-31.6809087085679,sample_543
33.6242428863778,-12.7264326884706,sample_544
-4.00632878618427,11.7042845590976,sample_545
-4.3943622201809,33.9863110566783,sample_546
-14.3891652175912,-22.6837175955483,sample_547
40.1371514097945,-15.2018104135167,sample_548
-1.20265900004546,-32.3863933536471,sample_549
5.58899181328064,18.5524225991597,sample_550
-12.8197325125043,-30.4813852075007,sample_551
-14.8292252725412,-6.48358205658435,sample_552
24.1597432402338,-22.6675564657848,sample_553
-16.6275369933254,-20.2270574846073,sample_554
0.213821470132008,19.5889766556123,sample_555
15.7383149166212,-23.825272515908,sample_556
32.7391162014676,-6.76271430835139,sample_557
-14.5320061430168,-0.903947940551337,sample_558
22.9357219700873,-25.7755289425115,sample_559
1.05643126828015,-27.6425240986168,sample_560
-10.3630775431292,19.9541523361374,sample_561
-13.9845062030892,-14.9149447507739,sample_562
-13.3886859302063,-16.9628356487298,sample_563
5.17702667790584,39.5282478016357,sample_564
-17.5958736407374,23.4545290459876,sample_565
-2.20314342825115,15.6901003703432,sample_566
-2.01781140433255,15.5509534338792,sample_567
-2.24307164509128,29.5466289162591,sample_568
-22.4683933091216,-18.0277754199124,sample_569
-12.4380570380227,-4.34777679865548,sample_570
5.72451249893913,29.3485643380158,sample_571
-13.8769570327034,-9.16126133665745,sample_572
-13.1572220335657,-20.4570092212363,sample_573
32.6820278424523,-19.7527049565936,sample_574
41.6753460633814,-10.1223206108569,sample_575
-7.68266519409282,36.8885975001776,sample_576
-44.5810499745788,5.87330357718149,sample_577
-28.4463437611541,-21.5259316633439,sample_578
27.7620379170867,-15.8106014770404,sample_579
-22.8876189946731,-27.4318031847475,sample_580
-3.41366310158823,28.6663631605936,sample_581
-16.2891857700532,-15.236422365498,sample_582
0.42490625239926,5.79967879146131,sample_583
-5.80125290844458,-20.2770016728351,sample_584
23.6420936155758,-12.339721514255,sample_585
-30.5705048894131,5.46290871679389,sample_586
17.9560996547412,-11.58866500092,sample_587
-12.5283263701232,21.4096790505675,sample_588
13.387923754369,28.6377387148718,sample_589
-0.446930686099558,17.0614395272533,sample_590
0.518201810309466,21.8375868534718,sample_591
-1.20907468504803,18.041320298128,sample_592
-22.2073284362218,-25.6863823264694,sample_593
26.8568405044776,-7.97004576104564,sample_594
-11.3755853275511,-15.9647271296169,sample_595
14.9849641118446,-7.15933832886942,sample_596
-24.0470641397243,-11.2626049341467,sample_597
-43.7027435893569,14.0674172422755,sample_598
-20.3637732408487,-5.59963303715214,sample_599
9.55044169181395,-7.8176334784197,sample_600
-33.6357265069224,2.84471079860775,sample_601
40.9019459082212,-4.16570120926646,sample_602
4.53150654988059,10.3973165251273,sample_603
0.0669732247552447,26.5962098672781,sample_604
14.8267489264082,-6.79749856059597,sample_605
-2.08456252965567,-22.2821817830812,sample_606
-44.2871092999748,6.40011189380717,sample_607
35.0729639931887,-12.7090675664236,sample_608
2.09974191617117,40.653266656204,sample_609
-6.56268626776931,8.95922414167812,sample_610
22.7881269352852,-14.6449575936905,sample_611
19.3507995456405,6.40895711244539,sample_612
-5.3686818890152,2.04399482873963,sample_613
-25.9625195821991,-19.641868379628,sample_614
-36.7938530789971,0.977227733803216,sample_615
-2.91607654164291,-33.3603829270125,sample_616
23.8227119839108,1.06115116356107,sample_617
36.3639980821227,7.33759697668943,sample_618
-5.13961531004751,34.2750421871387,sample_619
0.410874721315287,22.4163198274201,sample_620
26.0713881921496,-20.4720687451343,sample_621
5.17964024356353,12.9235479625925,sample_622
7.75089728801443,21.7995426359062,sample_623
-46.0982602383826,13.9988627699222,sample_624
-5.00231639595466,-2.42192524243902,sample_625
29.2262959487767,0.965767027093541,sample_626
-0.573387476778059,-10.862345410046,sample_627
28.4892228653504,-19.1539350821091,sample_628
-17.022140689108,-24.4186756966045,sample_629
20.6100621554192,-25.7126794711479,sample_630
18.7429397219989,-17.3338849666768,sample_631
27.5747315751427,4.5880240287929,sample_632
-10.5180283903525,22.119899170701,sample_633
25.7792584774872,12.7899240633483,sample_634
25.5201041488099,-3.74430273923442,sample_635
-14.3019853020962,-15.7615729613379,sample_636
